Clusters (bin),Age,Clusters,F1,Net Worth Billions
0.0,63,0,22430,2.5
0.0,63,0,24929,2.5
0.0,63,0,24933,2.5
0.0,63,0,24964,2.5
0.0,63,0,27660,2.5
0.0,63,0,27662,2.5
0.0,63,0,27666,2.5
0.0,63,0,27673,2.5
0.0,63,0,27688,2.5
0.0,63,0,27704,2.5
0.0,63,0,27705,2.5
0.0,63,0,30350,2.5
0.0,63,0,1175,2.6
0.0,63,0,1640,2.6
0.0,63,0,1641,2.6
0.0,63,0,2220,2.6
0.0,63,0,2925,2.6
0.0,63,0,2928,2.6
0.0,63,0,2935,2.6
0.0,63,0,4525,2.6
0.0,63,0,6471,2.6
0.0,63,0,6472,2.6
0.0,63,0,6476,2.6
0.0,63,0,9018,2.6
0.0,63,0,9032,2.6
0.0,63,0,9038,2.6
0.0,63,0,12248,2.6
0.0,63,0,14031,2.6
0.0,63,0,15965,2.6
0.0,63,0,18150,2.6
0.0,63,0,18162,2.6
0.0,63,0,22378,2.6
0.0,63,0,22383,2.6
0.0,63,0,24912,2.6
0.0,63,0,27618,2.6
0.0,63,0,27636,2.6
0.0,63,0,27645,2.6
0.0,63,0,30302,2.6
0.0,63,0,2204,2.7
0.0,63,0,4508,2.7
0.0,63,0,6448,2.7
0.0,63,0,9004,2.7
0.0,63,0,9009,2.7
0.0,63,0,9013,2.7
0.0,63,0,10534,2.7
0.0,63,0,13996,2.7
0.0,63,0,14005,2.7
0.0,63,0,14023,2.7
0.0,63,0,15924,2.7
0.0,63,0,18101,2.7
0.0,63,0,20262,2.7
0.0,63,0,20292,2.7
0.0,63,0,24854,2.7
0.0,63,0,27596,2.7
0.0,63,0,30201,2.7
0.0,63,0,30207,2.7
0.0,63,0,30224,2.7
0.0,63,0,30232,2.7
0.0,63,0,30242,2.7
0.0,63,0,30243,2.7
0.0,63,0,1155,2.8
0.0,63,0,1159,2.8
0.0,63,0,2897,2.8
0.0,63,0,2902,2.8
0.0,63,0,3749,2.8
0.0,63,0,4495,2.8
0.0,63,0,6436,2.8
0.0,63,0,8970,2.8
0.0,63,0,8981,2.8
0.0,63,0,10497,2.8
0.0,63,0,10519,2.8
0.0,63,0,12205,2.8
0.0,63,0,20228,2.8
0.0,63,0,20237,2.8
0.0,63,0,20239,2.8
0.0,63,0,20248,2.8
0.0,63,0,22326,2.8
0.0,63,0,24779,2.8
0.0,63,0,24797,2.8
0.0,63,0,24807,2.8
0.0,63,0,24826,2.8
0.0,63,0,27549,2.8
0.0,63,0,27577,2.8
0.0,63,0,30167,2.8
0.0,63,0,30180,2.8
0.0,63,0,30181,2.8
0.0,63,0,3739,2.9
0.0,63,0,6424,2.9
0.0,63,0,6431,2.9
0.0,63,0,6433,2.9
0.0,63,0,10490,2.9
0.0,63,0,12160,2.9
0.0,63,0,12165,2.9
0.0,63,0,12172,2.9
0.0,63,0,12178,2.9
0.0,63,0,12185,2.9
0.0,63,0,13960,2.9
0.0,63,0,15878,2.9
0.0,63,0,18035,2.9
0.0,63,0,18046,2.9
0.0,63,0,18047,2.9
0.0,63,0,18059,2.9
0.0,63,0,22287,2.9
0.0,63,0,22293,2.9
0.0,63,0,24762,2.9
0.0,63,0,24776,2.9
0.0,63,0,27498,2.9
0.0,63,0,1142,3
0.0,63,0,2874,3
0.0,63,0,3724,3
0.0,63,0,5353,3
0.0,63,0,6417,3
0.0,63,0,7613,3
0.0,63,0,7621,3
0.0,63,0,8922,3
0.0,63,0,8941,3
0.0,63,0,8943,3
0.0,63,0,12137,3
0.0,63,0,12141,3
0.0,63,0,12146,3
0.0,63,0,13941,3
0.0,63,0,13949,3
0.0,63,0,13950,3
0.0,63,0,15853,3
0.0,63,0,15858,3
0.0,63,0,18017,3
0.0,63,0,20166,3
0.0,63,0,20174,3
0.0,63,0,22253,3
0.0,63,0,24710,3
0.0,63,0,27452,3
0.0,63,0,27459,3
0.0,63,0,27473,3
0.0,63,0,30072,3
0.0,63,0,30080,3
0.0,63,0,30082,3
0.0,63,0,30109,3
0.0,63,0,3705,3.1
0.0,63,0,8899,3.1
0.0,63,0,8917,3.1
0.0,63,0,10437,3.1
0.0,63,0,12117,3.1
0.0,63,0,13907,3.1
0.0,63,0,13908,3.1
0.0,63,0,13913,3.1
0.0,63,0,15801,3.1
0.0,63,0,15807,3.1
0.0,63,0,15813,3.1
0.0,63,0,15817,3.1
0.0,63,0,17985,3.1
0.0,63,0,17993,3.1
0.0,63,0,17995,3.1
0.0,63,0,30064,3.1
0.0,63,0,8889,3.2
0.0,63,0,10393,3.2
0.0,63,0,12089,3.2
0.0,63,0,13900,3.2
0.0,63,0,15771,3.2
0.0,63,0,15773,3.2
0.0,63,0,15777,3.2
0.0,63,0,15783,3.2
0.0,63,0,17943,3.2
0.0,63,0,20124,3.2
0.0,63,0,22204,3.2
0.0,63,0,22206,3.2
0.0,63,0,22211,3.2
0.0,63,0,22215,3.2
0.0,63,0,24631,3.2
0.0,63,0,27376,3.2
0.0,63,0,27395,3.2
0.0,63,0,10383,3.3
0.0,63,0,10392,3.3
0.0,63,0,12066,3.3
0.0,63,0,13856,3.3
0.0,63,0,17915,3.3
0.0,63,0,20092,3.3
0.0,63,0,22162,3.3
0.0,63,0,22171,3.3
0.0,63,0,22185,3.3
0.0,63,0,22186,3.3
0.0,63,0,24615,3.3
0.0,63,0,27340,3.3
0.0,63,0,27349,3.3
0.0,63,0,1129,3.4
0.0,63,0,2847,3.4
0.0,63,0,3672,3.4
0.0,63,0,8858,3.4
0.0,63,0,8861,3.4
0.0,63,0,8869,3.4
0.0,63,0,8870,3.4
0.0,63,0,8871,3.4
0.0,63,0,12047,3.4
0.0,63,0,12050,3.4
0.0,63,0,13847,3.4
0.0,63,0,15740,3.4
0.0,63,0,17899,3.4
0.0,63,0,17906,3.4
0.0,63,0,17908,3.4
0.0,63,0,22137,3.4
0.0,63,0,24587,3.4
0.0,63,0,27327,3.4
0.0,63,0,29950,3.4
0.0,63,0,1581,3.5
0.0,63,0,3658,3.5
0.0,63,0,3662,3.5
0.0,63,0,4437,3.5
0.0,63,0,8848,3.5
0.0,63,0,10337,3.5
0.0,63,0,10347,3.5
0.0,63,0,15712,3.5
0.0,63,0,15717,3.5
0.0,63,0,15724,3.5
0.0,63,0,17868,3.5
0.0,63,0,17880,3.5
0.0,63,0,24538,3.5
0.0,63,0,24551,3.5
0.0,63,0,24552,3.5
0.0,63,0,27273,3.5
0.0,63,0,27293,3.5
0.0,63,0,29932,3.5
0.0,63,0,7543,3.6
0.0,63,0,7545,3.6
0.0,63,0,8837,3.6
0.0,63,0,10320,3.6
0.0,63,0,12013,3.6
0.0,63,0,12024,3.6
0.0,63,0,13794,3.6
0.0,63,0,13800,3.6
0.0,63,0,15695,3.6
0.0,63,0,15699,3.6
0.0,63,0,17857,3.6
0.0,63,0,20024,3.6
0.0,63,0,22095,3.6
0.0,63,0,24499,3.6
0.0,63,0,24521,3.6
0.0,63,0,24523,3.6
0.0,63,0,29880,3.6
0.0,63,0,29902,3.6
0.0,63,0,10316,3.65
0.0,63,0,7536,3.7
0.0,63,0,8826,3.7
0.0,63,0,8828,3.7
0.0,63,0,8829,3.7
0.0,63,0,8830,3.7
0.0,63,0,8834,3.7
0.0,63,0,10295,3.7
0.0,63,0,11999,3.7
0.0,63,0,12000,3.7
0.0,63,0,12003,3.7
0.0,63,0,12008,3.7
0.0,63,0,15669,3.7
0.0,63,0,15673,3.7
0.0,63,0,19989,3.7
0.0,63,0,22066,3.7
0.0,63,0,22080,3.7
0.0,63,0,22081,3.7
0.0,63,0,24484,3.7
0.0,63,0,4419,3.8
0.0,63,0,11990,3.8
0.0,63,0,13763,3.8
0.0,63,0,15642,3.8
0.0,63,0,17806,3.8
0.0,63,0,17807,3.8
0.0,63,0,17814,3.8
0.0,63,0,19973,3.8
0.0,63,0,24449,3.8
0.0,63,0,24454,3.8
0.0,63,0,24457,3.8
0.0,63,0,24473,3.8
0.0,63,0,27205,3.8
0.0,63,0,27214,3.8
0.0,63,0,29838,3.8
0.0,63,0,29842,3.8
0.0,63,0,1114,3.9
0.0,63,0,3627,3.9
0.0,63,0,7524,3.9
0.0,63,0,8810,3.9
0.0,63,0,15635,3.9
0.0,63,0,17791,3.9
0.0,63,0,17793,3.9
0.0,63,0,22046,3.9
0.0,63,0,24437,3.9
0.0,63,0,27188,3.9
0.0,63,0,27193,3.9
0.0,63,0,29821,3.9
0.0,63,0,29822,3.9
0.0,63,0,29826,3.9
0.0,63,0,29832,3.9
0.0,63,0,1112,4
0.0,63,0,1113,4
0.0,63,0,1567,4
0.0,63,0,3618,4
0.0,63,0,3620,4
0.0,63,0,3621,4
0.0,63,0,4407,4
0.0,63,0,6291,4
0.0,63,0,7521,4
0.0,63,0,10274,4
0.0,63,0,11959,4
0.0,63,0,15624,4
0.0,63,0,17773,4
0.0,63,0,17775,4
0.0,63,0,19926,4
0.0,63,0,19931,4
0.0,63,0,19941,4
0.0,63,0,24396,4
0.0,63,0,24400,4
0.0,63,0,24415,4
0.0,63,0,27179,4
0.0,63,0,29801,4
0.0,63,0,2121,4.1
0.0,63,0,10257,4.1
0.0,63,0,11947,4.1
0.0,63,0,15595,4.1
0.0,63,0,15597,4.1
0.0,63,0,15604,4.1
0.0,63,0,19916,4.1
0.0,63,0,19921,4.1
0.0,63,0,22018,4.1
0.0,63,0,27132,4.1
0.0,63,0,27138,4.1
0.0,63,0,27143,4.1
0.0,63,0,29784,4.1
0.0,63,0,2116,4.2
0.0,63,0,11932,4.2
0.0,63,0,11935,4.2
0.0,63,0,13719,4.2
0.0,63,0,13722,4.2
0.0,63,0,21998,4.2
0.0,63,0,24364,4.2
0.0,63,0,27110,4.2
0.0,63,0,27128,4.2
0.0,63,0,1556,4.3
0.0,63,0,3599,4.3
0.0,63,0,11922,4.3
0.0,63,0,15580,4.3
0.0,63,0,27091,4.3
0.0,63,0,27101,4.3
0.0,63,0,29728,4.3
0.0,63,0,2103,4.4
0.0,63,0,2105,4.4
0.0,63,0,6272,4.4
0.0,63,0,11906,4.4
0.0,63,0,13702,4.4
0.0,63,0,15564,4.4
0.0,63,0,19859,4.4
0.0,63,0,19864,4.4
0.0,63,0,21976,4.4
0.0,63,0,24322,4.4
0.0,63,0,29717,4.4
0.0,63,0,2778,4.5
0.0,63,0,8740,4.5
0.0,63,0,10215,4.5
0.0,63,0,10218,4.5
0.0,63,0,11900,4.5
0.0,63,0,13684,4.5
0.0,63,0,17677,4.5
0.0,63,0,17684,4.5
0.0,63,0,24320,4.5
0.0,63,0,27075,4.5
0.0,63,0,17667,4.6
0.0,63,0,17668,4.6
0.0,63,0,19832,4.6
0.0,63,0,24291,4.6
0.0,63,0,24295,4.6
0.0,63,0,5187,4.7
0.0,63,0,6256,4.7
0.0,63,0,11878,4.7
0.0,63,0,11879,4.7
0.0,63,0,15516,4.7
0.0,63,0,19821,4.7
0.0,63,0,19831,4.7
0.0,63,0,21936,4.7
0.0,63,0,27030,4.7
0.0,63,0,27042,4.7
0.0,63,0,29673,4.7
0.0,63,0,10192,4.8
0.0,63,0,13660,4.8
0.0,63,0,15509,4.8
0.0,63,0,17633,4.8
0.0,63,0,17635,4.8
0.0,63,0,19799,4.8
0.0,63,0,24273,4.8
0.0,63,0,27013,4.8
0.0,63,0,29666,4.8
0.0,63,0,7453,4.9
0.0,63,0,10187,4.9
0.0,63,0,10191,4.9
0.0,63,0,13644,4.9
0.0,63,0,17617,4.9
0.0,63,0,17626,4.9
0.0,63,0,17627,4.9
0.0,63,0,19789,4.9
0.0,63,0,19796,4.9
0.0,63,0,24242,4.9
0.0,63,0,24247,4.9
0.0,63,0,27001,4.9
0.0,63,0,27005,4.9
0.0,63,0,29645,4.9
0.0,63,0,4372,5
0.0,63,0,7442,5
0.0,63,0,8713,5
0.0,63,0,8715,5
0.0,63,0,10169,5
0.0,63,0,10176,5
0.0,63,0,10179,5
0.0,63,0,11847,5
0.0,63,0,13628,5
0.0,63,0,13638,5
0.0,63,0,13641,5
0.0,63,0,19782,5
0.0,63,0,21904,5
0.0,63,0,26982,5
0.0,63,0,29641,5
0.0,63,0,2076,5.1
0.0,63,0,7434,5.1
0.0,63,0,13624,5.1
0.0,63,0,17598,5.1
0.0,63,0,19762,5.1
0.0,63,0,21894,5.1
0.0,63,0,24225,5.1
0.0,63,0,11826,5.2
0.0,63,0,11830,5.2
0.0,63,0,11832,5.2
0.0,63,0,15481,5.2
0.0,63,0,19756,5.2
0.0,63,0,5161,5.3
0.0,63,0,11815,5.3
0.0,63,0,11816,5.3
0.0,63,0,13606,5.3
0.0,63,0,21886,5.3
0.0,63,0,24197,5.3
0.0,63,0,10150,5.4
0.0,63,0,17570,5.4
0.0,63,0,26926,5.4
0.0,63,0,6216,5.5
0.0,63,0,8680,5.5
0.0,63,0,8684,5.5
0.0,63,0,10144,5.5
0.0,63,0,13595,5.5
0.0,63,0,13597,5.5
0.0,63,0,15454,5.5
0.0,63,0,24186,5.5
0.0,63,0,26902,5.5
0.0,63,0,26905,5.5
0.0,63,0,7418,5.6
0.0,63,0,15440,5.6
0.0,63,0,17538,5.6
0.0,63,0,19733,5.6
0.0,63,0,19735,5.6
0.0,63,0,24168,5.6
0.0,63,0,4357,5.7
0.0,63,0,8672,5.7
0.0,63,0,10134,5.7
0.0,63,0,13584,5.7
0.0,63,0,7411,5.8
0.0,63,0,15419,5.8
0.0,63,0,15425,5.8
0.0,63,0,15427,5.8
0.0,63,0,24147,5.8
0.0,63,0,24151,5.8
0.0,63,0,4355,5.9
0.0,63,0,13564,5.9
0.0,63,0,17507,5.9
0.0,63,0,2723,6
0.0,63,0,7402,6
0.0,63,0,7403,6
0.0,63,0,11779,6
0.0,63,0,26852,6
0.0,63,0,29519,6
0.0,63,0,2065,6.1
0.0,63,0,8656,6.1
0.0,63,0,8658,6.1
0.0,63,0,11774,6.1
0.0,63,0,13556,6.1
0.0,63,0,21830,6.1
0.0,63,0,24109,6.1
0.0,63,0,24114,6.1
0.0,63,0,11762,6.2
0.0,63,0,15403,6.2
0.0,63,0,19683,6.2
0.0,63,0,21823,6.2
0.0,63,0,24100,6.2
0.0,63,0,10102,6.3
0.0,63,0,10109,6.3
0.0,63,0,24098,6.3
0.0,63,0,10099,6.4
0.0,63,0,11752,6.4
0.0,63,0,13537,6.4
0.0,63,0,17480,6.4
0.0,63,0,19675,6.4
0.0,63,0,21810,6.4
0.0,63,0,19669,6.5
0.0,63,0,24074,6.5
0.0,63,0,2711,6.6
0.0,63,0,8640,6.6
0.0,63,0,17465,6.6
0.0,63,0,17466,6.6
0.0,63,0,29478,6.6
0.0,63,0,6169,6.7
0.0,63,0,11736,6.7
0.0,63,0,19655,6.7
0.0,63,0,24062,6.7
0.0,63,0,15370,6.8
0.0,63,0,17455,6.8
0.0,63,0,19646,6.8
0.0,63,0,10082,7
0.0,63,0,24037,7
0.0,63,0,17435,7.1
0.0,63,0,17436,7.1
0.0,63,0,24031,7.1
0.0,63,0,24033,7.1
0.0,63,0,10074,7.2
0.0,63,0,15365,7.2
0.0,63,0,29405,7.3
0.0,63,0,21768,7.4
0.0,63,0,7358,7.5
0.0,63,0,26739,7.5
0.0,63,0,8616,7.6
0.0,63,0,10061,7.6
0.0,63,0,13512,7.6
0.0,63,0,19612,7.6
0.0,63,0,1057,7.7
0.0,63,0,10058,7.7
0.0,63,0,26726,7.7
0.0,63,0,26732,7.7
0.0,63,0,11702,7.9
0.0,63,0,26713,7.9
0.0,63,0,3478,8
0.0,63,0,8608,8
0.0,63,0,26706,8
0.0,63,0,13497,8.2
0.0,63,0,29338,8.3
0.0,63,0,13493,8.4
0.0,63,0,23962,8.4
0.0,63,0,26683,8.4
0.0,63,0,8596,8.5
0.0,63,0,10042,8.5
0.0,63,0,26668,8.6
0.0,63,0,15318,8.7
0.0,63,0,23953,8.7
0.0,63,0,23954,8.7
0.0,63,0,23936,8.8
0.0,63,0,26657,8.8
0.0,63,0,19583,8.9
0.0,63,0,26652,8.9
0.0,63,0,29311,8.9
0.0,63,0,4319,9
0.0,63,0,10031,9
0.0,63,0,21725,9
0.0,63,0,23930,9
0.0,63,0,8581,9.1
0.0,63,0,19578,9.1
0.0,63,0,23923,9.1
0.0,63,0,29304,9.2
0.0,63,0,13477,9.3
0.0,63,0,23920,9.3
0.0,63,0,13473,9.4
0.0,63,0,11663,9.6
0.0,63,0,26635,9.7
0.0,63,0,29280,9.7
0.0,63,0,7327,10
0.0,63,0,10009,10
0.0,63,0,10012,10
0.0,63,0,17362,10
0.0,63,0,8569,10.1
0.0,63,0,7322,10.2
0.0,63,0,21705,10.2
0.0,63,0,23881,10.5
0.0,63,0,15293,10.6
0.0,63,0,11650,10.7
0.0,63,0,17353,10.8
0.0,63,0,23872,10.8
0.0,63,0,11646,10.9
0.0,63,0,21695,10.9
0.0,63,0,9995,11
0.0,63,0,15290,11
0.0,63,0,19544,11.1
0.0,63,0,19545,11.1
0.0,63,0,21686,11.3
0.0,63,0,13444,11.4
0.0,63,0,2656,11.5
0.0,63,0,8548,11.5
0.0,63,0,23858,11.5
0.0,63,0,17341,11.7
0.0,64,0,1001,1
0.0,64,0,1962,1
0.0,64,0,2602,1
0.0,64,0,5979,1
0.0,64,0,5988,1
0.0,64,0,7216,1
0.0,64,0,8410,1
0.0,64,0,8453,1
0.0,64,0,8455,1
0.0,64,0,11489,1
0.0,64,0,11493,1
0.0,64,0,11496,1
0.0,64,0,13352,1
0.0,64,0,13353,1
0.0,64,0,13355,1
0.0,64,0,15077,1
0.0,64,0,15117,1
0.0,64,0,15132,1
0.0,64,0,17128,1
0.0,64,0,17140,1
0.0,64,0,17151,1
0.0,64,0,17187,1
0.0,64,0,19358,1
0.0,64,0,21501,1
0.0,64,0,21524,1
0.0,64,0,21557,1
0.0,64,0,23657,1
0.0,64,0,26373,1
0.0,64,0,31642,1
0.0,64,0,31650,1
0.0,64,0,1411,1.1
0.0,64,0,2564,1.1
0.0,64,0,2570,1.1
0.0,64,0,4230,1.1
0.0,64,0,4922,1.1
0.0,64,0,5927,1.1
0.0,64,0,8317,1.1
0.0,64,0,8341,1.1
0.0,64,0,11356,1.1
0.0,64,0,11359,1.1
0.0,64,0,11387,1.1
0.0,64,0,13200,1.1
0.0,64,0,14983,1.1
0.0,64,0,14991,1.1
0.0,64,0,16978,1.1
0.0,64,0,17017,1.1
0.0,64,0,17031,1.1
0.0,64,0,17062,1.1
0.0,64,0,19212,1.1
0.0,64,0,19235,1.1
0.0,64,0,19248,1.1
0.0,64,0,19288,1.1
0.0,64,0,19306,1.1
0.0,64,0,19308,1.1
0.0,64,0,19312,1.1
0.0,64,0,21364,1.1
0.0,64,0,21425,1.1
0.0,64,0,21452,1.1
0.0,64,0,23465,1.1
0.0,64,0,23537,1.1
0.0,64,0,26317,1.1
0.0,64,0,26329,1.1
0.0,64,0,31560,1.1
0.0,64,0,13149,1.15
0.0,64,0,1895,1.2
0.0,64,0,2527,1.2
0.0,64,0,2539,1.2
0.0,64,0,4200,1.2
0.0,64,0,4209,1.2
0.0,64,0,4884,1.2
0.0,64,0,5850,1.2
0.0,64,0,7019,1.2
0.0,64,0,7050,1.2
0.0,64,0,7055,1.2
0.0,64,0,7070,1.2
0.0,64,0,8303,1.2
0.0,64,0,9641,1.2
0.0,64,0,9670,1.2
0.0,64,0,9689,1.2
0.0,64,0,11287,1.2
0.0,64,0,11312,1.2
0.0,64,0,13079,1.2
0.0,64,0,13135,1.2
0.0,64,0,14841,1.2
0.0,64,0,14846,1.2
0.0,64,0,14901,1.2
0.0,64,0,16918,1.2
0.0,64,0,16947,1.2
0.0,64,0,19081,1.2
0.0,64,0,19113,1.2
0.0,64,0,19183,1.2
0.0,64,0,21340,1.2
0.0,64,0,21346,1.2
0.0,64,0,23324,1.2
0.0,64,0,23328,1.2
0.0,64,0,23330,1.2
0.0,64,0,23356,1.2
0.0,64,0,23369,1.2
0.0,64,0,26087,1.2
0.0,64,0,26111,1.2
0.0,64,0,26141,1.2
0.0,64,0,26142,1.2
0.0,64,0,26147,1.2
0.0,64,0,26170,1.2
0.0,64,0,28772,1.2
0.0,64,0,28852,1.2
0.0,64,0,1368,1.3
0.0,64,0,1861,1.3
0.0,64,0,2484,1.3
0.0,64,0,2490,1.3
0.0,64,0,2509,1.3
0.0,64,0,3263,1.3
0.0,64,0,3279,1.3
0.0,64,0,4817,1.3
0.0,64,0,4826,1.3
0.0,64,0,4837,1.3
0.0,64,0,4843,1.3
0.0,64,0,8218,1.3
0.0,64,0,9587,1.3
0.0,64,0,9609,1.3
0.0,64,0,11233,1.3
0.0,64,0,11239,1.3
0.0,64,0,12980,1.3
0.0,64,0,13003,1.3
0.0,64,0,13018,1.3
0.0,64,0,14820,1.3
0.0,64,0,16741,1.3
0.0,64,0,16755,1.3
0.0,64,0,16775,1.3
0.0,64,0,16811,1.3
0.0,64,0,18979,1.3
0.0,64,0,19017,1.3
0.0,64,0,21192,1.3
0.0,64,0,21197,1.3
0.0,64,0,21218,1.3
0.0,64,0,21236,1.3
0.0,64,0,23204,1.3
0.0,64,0,23233,1.3
0.0,64,0,23275,1.3
0.0,64,0,25935,1.3
0.0,64,0,25991,1.3
0.0,64,0,26004,1.3
0.0,64,0,28640,1.3
0.0,64,0,28642,1.3
0.0,64,0,28650,1.3
0.0,64,0,28663,1.3
0.0,64,0,28695,1.3
0.0,64,0,28742,1.3
0.0,64,0,31225,1.3
0.0,64,0,31229,1.3
0.0,64,0,31244,1.3
0.0,64,0,31268,1.3
0.0,64,0,31328,1.3
0.0,64,0,11162,1.35
0.0,64,0,2457,1.4
0.0,64,0,3221,1.4
0.0,64,0,3231,1.4
0.0,64,0,3244,1.4
0.0,64,0,4120,1.4
0.0,64,0,4791,1.4
0.0,64,0,5749,1.4
0.0,64,0,5774,1.4
0.0,64,0,5778,1.4
0.0,64,0,6907,1.4
0.0,64,0,8159,1.4
0.0,64,0,8174,1.4
0.0,64,0,9520,1.4
0.0,64,0,11125,1.4
0.0,64,0,11143,1.4
0.0,64,0,11155,1.4
0.0,64,0,12864,1.4
0.0,64,0,12871,1.4
0.0,64,0,14661,1.4
0.0,64,0,14673,1.4
0.0,64,0,14686,1.4
0.0,64,0,16639,1.4
0.0,64,0,16644,1.4
0.0,64,0,16656,1.4
0.0,64,0,16700,1.4
0.0,64,0,16723,1.4
0.0,64,0,18912,1.4
0.0,64,0,18919,1.4
0.0,64,0,18930,1.4
0.0,64,0,21047,1.4
0.0,64,0,21104,1.4
0.0,64,0,21105,1.4
0.0,64,0,21131,1.4
0.0,64,0,23086,1.4
0.0,64,0,23106,1.4
0.0,64,0,23142,1.4
0.0,64,0,23153,1.4
0.0,64,0,23163,1.4
0.0,64,0,23169,1.4
0.0,64,0,25817,1.4
0.0,64,0,25837,1.4
0.0,64,0,25848,1.4
0.0,64,0,25929,1.4
0.0,64,0,28511,1.4
0.0,64,0,28533,1.4
0.0,64,0,28609,1.4
0.0,64,0,31119,1.4
0.0,64,0,31130,1.4
0.0,64,0,2444,1.5
0.0,64,0,4077,1.5
0.0,64,0,4729,1.5
0.0,64,0,5694,1.5
0.0,64,0,8110,1.5
0.0,64,0,11052,1.5
0.0,64,0,11058,1.5
0.0,64,0,11065,1.5
0.0,64,0,12804,1.5
0.0,64,0,14556,1.5
0.0,64,0,14568,1.5
0.0,64,0,14594,1.5
0.0,64,0,16548,1.5
0.0,64,0,16555,1.5
0.0,64,0,16581,1.5
0.0,64,0,16614,1.5
0.0,64,0,18817,1.5
0.0,64,0,18835,1.5
0.0,64,0,18847,1.5
0.0,64,0,20951,1.5
0.0,64,0,20953,1.5
0.0,64,0,20962,1.5
0.0,64,0,20967,1.5
0.0,64,0,20974,1.5
0.0,64,0,20979,1.5
0.0,64,0,21006,1.5
0.0,64,0,25726,1.5
0.0,64,0,25750,1.5
0.0,64,0,25788,1.5
0.0,64,0,28366,1.5
0.0,64,0,28388,1.5
0.0,64,0,28424,1.5
0.0,64,0,28476,1.5
0.0,64,0,31076,1.5
0.0,64,0,31079,1.5
0.0,64,0,12774,1.55
0.0,64,0,3168,1.6
0.0,64,0,3172,1.6
0.0,64,0,4050,1.6
0.0,64,0,11015,1.6
0.0,64,0,11018,1.6
0.0,64,0,12753,1.6
0.0,64,0,14511,1.6
0.0,64,0,14532,1.6
0.0,64,0,16520,1.6
0.0,64,0,18738,1.6
0.0,64,0,18755,1.6
0.0,64,0,25655,1.6
0.0,64,0,25678,1.6
0.0,64,0,28289,1.6
0.0,64,0,28350,1.6
0.0,64,0,30909,1.6
0.0,64,0,30985,1.6
0.0,64,0,12718,1.65
0.0,64,0,1281,1.7
0.0,64,0,1283,1.7
0.0,64,0,2385,1.7
0.0,64,0,8017,1.7
0.0,64,0,9358,1.7
0.0,64,0,9363,1.7
0.0,64,0,12683,1.7
0.0,64,0,14427,1.7
0.0,64,0,16419,1.7
0.0,64,0,18626,1.7
0.0,64,0,20772,1.7
0.0,64,0,20790,1.7
0.0,64,0,22839,1.7
0.0,64,0,22886,1.7
0.0,64,0,25527,1.7
0.0,64,0,25529,1.7
0.0,64,0,25592,1.7
0.0,64,0,28204,1.7
0.0,64,0,30838,1.7
0.0,64,0,30874,1.7
0.0,64,0,10924,1.75
0.0,64,0,12641,1.75
0.0,64,0,1257,1.8
0.0,64,0,1756,1.8
0.0,64,0,2351,1.8
0.0,64,0,5593,1.8
0.0,64,0,6728,1.8
0.0,64,0,6740,1.8
0.0,64,0,10882,1.8
0.0,64,0,10899,1.8
0.0,64,0,10904,1.8
0.0,64,0,12617,1.8
0.0,64,0,12622,1.8
0.0,64,0,14393,1.8
0.0,64,0,14424,1.8
0.0,64,0,16342,1.8
0.0,64,0,18568,1.8
0.0,64,0,18569,1.8
0.0,64,0,18585,1.8
0.0,64,0,20724,1.8
0.0,64,0,20745,1.8
0.0,64,0,20765,1.8
0.0,64,0,22777,1.8
0.0,64,0,22797,1.8
0.0,64,0,22799,1.8
0.0,64,0,28080,1.8
0.0,64,0,28085,1.8
0.0,64,0,28137,1.8
0.0,64,0,30796,1.8
0.0,64,0,4640,1.9
0.0,64,0,5553,1.9
0.0,64,0,5566,1.9
0.0,64,0,6686,1.9
0.0,64,0,6702,1.9
0.0,64,0,10843,1.9
0.0,64,0,10848,1.9
0.0,64,0,16292,1.9
0.0,64,0,20667,1.9
0.0,64,0,20673,1.9
0.0,64,0,22724,1.9
0.0,64,0,22756,1.9
0.0,64,0,22762,1.9
0.0,64,0,25337,1.9
0.0,64,0,25406,1.9
0.0,64,0,30694,1.9
0.0,64,0,30697,1.9
0.0,64,0,30725,1.9
0.0,64,0,10817,1.95
0.0,64,0,1717,2
0.0,64,0,1720,2
0.0,64,0,1722,2
0.0,64,0,1727,2
0.0,64,0,2307,2
0.0,64,0,2309,2
0.0,64,0,3037,2
0.0,64,0,3046,2
0.0,64,0,3941,2
0.0,64,0,4623,2
0.0,64,0,4628,2
0.0,64,0,5509,2
0.0,64,0,6631,2
0.0,64,0,6658,2
0.0,64,0,7879,2
0.0,64,0,7916,2
0.0,64,0,10792,2
0.0,64,0,12482,2
0.0,64,0,12508,2
0.0,64,0,14277,2
0.0,64,0,16221,2
0.0,64,0,16225,2
0.0,64,0,18457,2
0.0,64,0,18463,2
0.0,64,0,18472,2
0.0,64,0,20615,2
0.0,64,0,22693,2
0.0,64,0,22696,2
0.0,64,0,22699,2
0.0,64,0,25296,2
0.0,64,0,27949,2
0.0,64,0,27977,2
0.0,64,0,30623,2
0.0,64,0,30634,2
0.0,64,0,1710,2.1
0.0,64,0,2298,2.1
0.0,64,0,2302,2.1
0.0,64,0,3908,2.1
0.0,64,0,4596,2.1
0.0,64,0,6608,2.1
0.0,64,0,9174,2.1
0.0,64,0,9181,2.1
